GPS_TOW,time,高度,攻角,法向加速度,空速,滚转角,俯仰角
0.0,0.019999999552965164,0.0,0.0291180070489645,0.0,-5.235046863555908,0.0,0.0
0.0,0.03999999910593033,0.0,0.03834927827119827,0.0,-5.416254997253418,0.0,0.0
0.0,0.05999999865889549,0.0,0.03789374604821205,0.0,-5.222743034362793,0.0,0.0
0.0,0.07999999821186066,0.0,0.03448108583688736,0.0,-5.510464191436768,0.0,0.0
0.0,0.10000000149011612,0.0,0.04434046521782875,0.0,-5.614560127258301,0.0,0.0
0.0,0.11999999731779099,0.0,0.03474812209606171,0.0,-5.510464191436768,0.0,0.0
0.0,0.14000000059604645,0.0,0.044010598212480545,0.0,-5.59159517288208,0.0,0.0
0.0,0.1599999964237213,0.0,0.04371214658021927,0.0,-5.510464191436768,0.0,0.0
0.0,0.18000000715255737,0.0,0.0570879802107811,0.0,-5.510464191436768,0.0,0.0
0.0,0.20000000298023224,0.0,0.04394776374101639,0.0,-5.694209098815918,0.0,0.0
0.0,0.2199999988079071,0.0,0.028756722807884216,0.0,-5.416254997253418,0.0,0.0
0.0,0.23999999463558197,0.0,0.04391634836792946,0.0,-5.4281206130981445,0.0,0.0
0.0,0.25999999046325684,0.0,0.03847493976354599,0.0,-5.135789394378662,0.0,0.0
0.0,0.2800000011920929,0.0,0.02918083779513836,0.0,-5.694209098815918,0.0,0.0
0.0,0.30000001192092896,0.0,0.04753958061337471,0.0,-5.510464191436768,0.0,0.0
0.0,0.3199999928474426,0.0,0.044356171041727066,0.0,-5.4281206130981445,0.0,0.0
0.0,0.3400000035762787,0.0,0.038427818566560745,0.0,-5.32037878036499,0.0,0.0
0.0,0.36000001430511475,0.0,0.05325163155794144,0.0,-5.510464191436768,0.0,0.0
0.0,0.3799999952316284,0.0,0.04794798791408539,0.0,-5.510464191436768,0.0,0.0
0.0,0.4000000059604645,0.0,0.034952323883771896,0.0,-5.510464191436768,0.0,0.0
0.0,0.41999998688697815,0.0,0.03855348005890846,0.0,-5.047338962554932,0.0,0.0
0.0,0.4399999976158142,0.0,0.04393205791711807,0.0,-5.510464191436768,0.0,0.0
0.0,0.46000000834465027,0.0,0.04782232269644737,0.0,-5.487063407897949,0.0,0.0
0.0,0.47999998927116394,0.0,0.03798799589276314,0.0,-5.614560127258301,0.0,0.0
0.0,0.5,0.0,0.038050826638936996,0.0,-5.32037878036499,0.0,0.0
0.0,0.5199999809265137,0.0,0.03858489543199539,0.0,-5.510464191436768,0.0,0.0
0.0,0.5400000214576721,0.0,0.029070882126688957,0.0,-5.32037878036499,0.0,0.0
0.0,0.5600000023841858,0.0,0.038396403193473816,0.0,-5.705496788024902,0.0,0.0
0.0,0.5799999833106995,0.0,0.03437113016843796,0.0,-5.510464191436768,0.0,0.0
0.0,0.6000000238418579,0.0,0.0382707379758358,0.0,-5.416254997253418,0.0,0.0
0.0,0.6200000047683716,0.0,0.02880384773015976,0.0,-5.487063407897949,0.0,0.0
