GPS_TOW,time,高度,攻角,法向加速度,空速,滚转角,俯仰角
580439.0,89.04000091552734,258.1936340332031,0.06949840486049652,0.06885429471731186,-0.7173773646354675,-0.028052005916833878,0.11323840916156769
580439.0,89.05999755859375,258.1936340332031,0.05949129909276962,0.06885429471731186,-0.7173773646354675,-0.02849615551531315,0.1133076548576355
580439.0,89.08000183105469,258.1936340332031,0.05757492780685425,0.06885429471731186,-0.7173773646354675,-0.028774315491318703,0.11320888996124268
580439.0,89.0999984741211,258.1936340332031,0.05150536447763443,0.06885429471731186,-0.6212676167488098,-0.028520844876766205,0.11307723820209503
580439.0,89.12000274658203,258.1936340332031,0.057496387511491776,0.06885429471731186,-0.7173773646354675,-0.028101399540901184,0.1131354570388794
580439.0,89.13999938964844,258.1936340332031,0.05897293612360954,0.06885429471731186,-1.1896345615386963,-0.027787279337644577,0.11325903236865997
580439.0,89.16000366210938,258.1936340332031,0.05898864194750786,0.06885429471731186,-0.7173773646354675,-0.027885278686881065,0.11348048597574234
580439.0,89.18000030517578,258.1936340332031,0.05913001671433449,0.06885429471731186,-0.7173773646354675,-0.028018493205308914,0.11344850808382034
580439.0,89.19999694824219,258.1936340332031,0.05288766697049141,0.06885429471731186,-0.7173773646354675,-0.02813768945634365,0.11331497877836227
580439.0,89.22000122070312,258.1936340332031,0.0672050416469574,0.06885429471731186,-1.4789156913757324,-0.02813541889190674,0.11310287564992905
580439.0,89.23999786376953,258.1936340332031,0.06711079925298691,0.06885429471731186,-0.7173773646354675,-0.027935875579714775,0.11320655047893524
580439.0,89.26000213623047,258.1936340332031,0.052322179079055786,0.06885429471731186,-1.2932687997817993,-0.027719411998987198,0.11334078013896942
580439.0,89.27999877929688,258.1936340332031,0.05361023172736168,0.06885429471731186,-0.6212676167488098,-0.02757052332162857,0.1133883073925972
580439.0,89.30000305175781,258.1936340332031,0.046947985887527466,0.06885429471731186,-0.6212676167488098,-0.027742354199290276,0.1134120374917984
580439.0,89.31999969482422,258.1936340332031,0.05461554229259491,0.06885429471731186,-1.1342754364013672,-0.02809208258986473,0.11353083699941635
580439.0,89.33999633789062,258.1936340332031,0.06235174834728241,0.06885429471731186,-1.5634844303131104,-0.028531210497021675,0.11355762183666229
580439.0,89.36000061035156,258.1936340332031,0.06062387302517891,0.06885429471731186,-0.6212676167488098,-0.028584882616996765,0.11345386505126953
580439.0,89.37999725341797,258.1936340332031,0.04291103780269623,0.06885429471731186,-0.7173773646354675,-0.028130758553743362,0.11345529556274414
580439.0,89.4000015258789,258.1936340332031,0.044183384627103806,0.06885429471731186,-0.5072628259658813,-0.02748071402311325,0.11333122849464417
580439.0,89.41999816894531,258.1936340332031,0.04054839164018631,0.06885429471731186,-1.1342754364013672,-0.02710091881453991,0.11350622028112411
580439.0,89.44000244140625,258.1936340332031,0.06486502289772034,0.06885429471731186,-1.1896345615386963,-0.027267644181847572,0.11366661638021469
580439.0,89.45999908447266,258.1936340332031,0.055840764194726944,0.06885429471731186,-0.7173773646354675,-0.027959801256656647,0.11377420276403427
580439.0,89.4800033569336,258.1936340332031,0.063199982047081,0.06885429471731186,-0.6212676167488098,-0.028717346489429474,0.1139046847820282
580439.0,89.5,258.1936340332031,0.06010551005601883,0.06885429471731186,-0.6212676167488098,-0.028969386592507362,0.11377760022878647
580439.0,89.5199966430664,258.1936340332031,0.04850514233112335,0.06885429471731186,-0.6212676167488098,-0.028411947190761566,0.11342516541481018
580439.0,89.54000091552734,258.1936340332031,0.04518338665366173,0.06885429471731186,-1.1342754364013672,-0.02729462832212448,0.11294200271368027
580439.0,89.55999755859375,258.1936340332031,0.05675811320543289,0.06885429471731186,-1.1896345615386963,-0.026171479374170303,0.11299724131822586
580439.0,89.58000183105469,258.1936340332031,0.05464695766568184,0.06885429471731186,-0.7173773646354675,-0.02561681717634201,0.11321130394935608
580440.0,89.5999984741211,258.2735900878906,0.053634271025657654,0.07102831453084946,-1.1342754364013672,-0.024608613923192024,0.11480007320642471
580440.0,89.62000274658203,258.2735900878906,0.06343399733304977,0.07102831453084946,-0.7173773646354675,-0.025827905163168907,0.11489193141460419
580440.0,89.63999938964844,258.2735900878906,0.06478648632764816,0.07102831453084946,-1.1896345615386963,-0.027153270319104195,0.11498742550611496
580440.0,89.66000366210938,258.2735900878906,0.052008017897605896,0.07102831453084946,-0.7173773646354675,-0.02782861888408661,0.11501419544219971
580440.0,89.68000030517578,258.2735900878906,0.03599308431148529,0.07102831453084946,-0.7173773646354675,-0.027561375871300697,0.11500608921051025
580440.0,89.69999694824219,258.2735900878906,0.049039214849472046,0.07102831453084946,-0.6212676167488098,-0.026542773470282555,0.11492009460926056
580440.0,89.72000122070312,258.2735900878906,0.060890909284353256,0.07102831453084946,-0.7173773646354675,-0.025497475638985634,0.11488478630781174
580440.0,89.73999786376953,258.2735900878906,0.054489877074956894,0.07102831453084946,-1.1342754364013672,-0.025081530213356018,0.11497928202152252
580440.0,89.76000213623047,258.2735900878906,0.05588788539171219,0.07102831453084946,-0.7173773646354675,-0.025437498465180397,0.11508435755968094
580440.0,89.77999877929688,258.2735900878906,0.07036234438419342,0.07102831453084946,-1.1896345615386963,-0.026239309459924698,0.11499553918838501
580440.0,89.80000305175781,258.2735900878906,0.04986435920000076,0.07102831453084946,-1.1342754364013672,-0.026945894584059715,0.11491425335407257
580440.0,89.81999969482422,258.2735900878906,0.04749245569109917,0.07102831453084946,-1.1896345615386963,-0.027163438498973846,0.11492963135242462
580440.0,89.83999633789062,258.2735900878906,0.05592559278011322,0.07102831453084946,-0.7173773646354675,-0.02667238563299179,0.11503885686397552
580440.0,89.86000061035156,258.2735900878906,0.05744926258921623,0.07102831453084946,-1.1342754364013672,-0.025943981483578682,0.1150282770395279
580440.0,89.87999725341797,258.2735900878906,0.06901145726442337,0.07102831453084946,-0.7173773646354675,-0.02564862184226513,0.11503196507692337
580440.0,89.9000015258789,258.2735900878906,0.04779621586203575,0.07102831453084946,-0.6212676167488098,-0.025939781218767166,0.11519043147563934
580440.0,89.91999816894531,258.2735900878906,0.05489828437566757,0.07102831453084946,-1.4789156913757324,-0.026580138131976128,0.11519958823919296
580440.0,89.94000244140625,258.2735900878906,0.0679590255022049,0.07102831453084946,-1.1896345615386963,-0.02709461748600006,0.1151304841041565
580440.0,89.95999908447266,258.2735900878906,0.038490649312734604,0.07102831453084946,-0.6212676167488098,-0.027088401839137077,0.11510910838842392
580440.0,89.9800033569336,258.2735900878906,0.05620833486318588,0.07102831453084946,-0.6212676167488098,-0.026762764900922775,0.11507265269756317
580440.0,90.0,258.2735900878906,0.04746104031801224,0.07102831453084946,-0.6212676167488098,-0.02614864706993103,0.11508681625127792
580440.0,90.0199966430664,258.2735900878906,0.06723646074533463,0.07102831453084946,-0.8020521402359009,-0.025637304410338402,0.11516571044921875
580440.0,90.04000091552734,258.2735900878906,0.06378117203712463,0.07102831453084946,-0.7173773646354675,-0.02542487345635891,0.11511210352182388
580440.0,90.05999755859375,258.2735900878906,0.05178073048591614,0.07102831453084946,-0.6212676167488098,-0.0258514154702425,0.11499994248151779
580440.0,90.08000183105469,258.2735900878906,0.060119617730379105,0.07102831453084946,-0.7173773646354675,-0.026580600067973137,0.1150531992316246
580440.0,90.0999984741211,258.2735900878906,0.048969004303216934,0.07102831453084946,-0.7173773646354675,-0.02700629085302353,0.11509451270103455
580440.0,90.12000274658203,258.2735900878906,0.06016834080219269,0.07102831453084946,-1.2932687997817993,-0.026897694915533066,0.11517731100320816
580440.0,90.13999938964844,258.2735900878906,0.04625152796506882,0.07102831453084946,-0.6212676167488098,-0.026321202516555786,0.11503227055072784
580440.0,90.16000366210938,258.2735900878906,0.0659169927239418,0.07102831453084946,-0.6212676167488098,-0.025547200813889503,0.11481456458568573
580440.0,90.18000030517578,258.2735900878906,0.05851740390062332,0.07102831453084946,-0.8020521402359009,-0.02507847547531128,0.11453869193792343
580440.0,90.19999694824219,258.2735900878906,0.06393825262784958,0.07102831453084946,-1.2932687997817993,-0.02507295273244381,0.11447789520025253
580440.0,90.22000122070312,258.2735900878906,0.06169041246175766,0.07102831453084946,-1.6041009426116943,-0.025504114106297493,0.1145392656326294
580440.0,90.23999786376953,258.2735900878906,0.042951710522174835,0.07102831453084946,-1.1342754364013672,-0.02631239965558052,0.11479037255048752
580440.0,90.26000213623047,258.2735900878906,0.05975833535194397,0.07102831453084946,-1.5634844303131104,-0.02710861526429653,0.11504431813955307
580440.0,90.27999877929688,258.2735900878906,0.048183608800172806,0.07102831453084946,-0.6212676167488098,-0.02739849127829075,0.11504471302032471
580440.0,90.30000305175781,258.2735900878906,0.05975993722677231,0.07102831453084946,-1.1896345615386963,-0.0270834993571043,0.11502624303102493
580440.0,90.31999969482422,258.2735900878906,0.06575991213321686,0.07102831453084946,-1.1896345615386963,-0.026406927034258842,0.11504264175891876
580440.0,90.33999633789062,258.2735900878906,0.057669173926115036,0.07102831453084946,-0.6212676167488098,-0.025815721601247787,0.11527872085571289
580440.0,90.36000061035156,258.2735900878906,0.05964837968349457,0.07102831453084946,-1.1342754364013672,-0.02555762231349945,0.11538665741682053
580440.0,90.37999725341797,258.2735900878906,0.06082647666335106,0.07102831453084946,-1.1342754364013672,-0.025857113301753998,0.1152619868516922
580440.0,90.4000015258789,258.2735900878906,0.06998535245656967,0.07102831453084946,-0.6212676167488098,-0.026483068242669106,0.11518709361553192
580440.0,90.41999816894531,258.2735900878906,0.05254209041595459,0.07102831453084946,-1.1896345615386963,-0.027079802006483078,0.11517279595136642
580440.0,90.44000244140625,258.2735900878906,0.04695838689804077,0.07102831453084946,-1.1342754364013672,-0.026968421414494514,0.11519572883844376
580440.0,90.45999908447266,258.2735900878906,0.05021731182932854,0.07102831453084946,-1.1342754364013672,-0.026371192187070847,0.11506488919258118
580440.0,90.4800033569336,258.2735900878906,0.05776342377066612,0.07102831453084946,-1.7572153806686401,-0.025604860857129097,0.11515580862760544
580440.0,90.5,258.2735900878906,0.06030811369419098,0.07102831453084946,-0.7173773646354675,-0.02538853883743286,0.11529331654310226
580440.0,90.5199966430664,258.2735900878906,0.061847493052482605,0.07102831453084946,-0.6212676167488098,-0.025864435359835625,0.11546702682971954
