GPS_TOW,time,高度,攻角,法向加速度,空速,滚转角,俯仰角
0.0,0.019999999552965164,0.0,0.03288307040929794,0.0,-6.305446147918701,0.0,0.0
0.0,0.03999999910593033,0.0,0.015850644558668137,0.0,-6.376473426818848,0.0,0.0
0.0,0.05999999865889549,0.0,0.028615351766347885,0.0,-6.16093635559082,0.0,0.0
0.0,0.07999999821186066,0.0,0.038082242012023926,0.0,-6.3966217041015625,0.0,0.0
0.0,0.10000000149011612,0.0,0.028960926458239555,0.0,-6.535924434661865,0.0,0.0
0.0,0.11999999731779099,0.0,0.038773391395807266,0.0,-6.466648101806641,0.0,0.0
0.0,0.14000000059604645,0.0,0.038490649312734604,0.0,-6.466648101806641,0.0,0.0
0.0,0.1599999964237213,0.0,0.0382707379758358,0.0,-6.376473426818848,0.0,0.0
0.0,0.18000000715255737,0.0,0.03822361305356026,0.0,-6.3966217041015625,0.0,0.0
0.0,0.20000000298023224,0.0,0.032678864896297455,0.0,-6.466648101806641,0.0,0.0
0.0,0.2199999988079071,0.0,0.02883526310324669,0.0,-6.466648101806641,0.0,0.0
0.0,0.23999999463558197,0.0,0.038286447525024414,0.0,-6.3966217041015625,0.0,0.0
0.0,0.25999999046325684,0.0,0.029102299362421036,0.0,-6.466648101806641,0.0,0.0
0.0,0.2800000011920929,0.0,0.03850635886192322,0.0,-6.466648101806641,0.0,0.0
0.0,0.30000001192092896,0.0,0.028898095712065697,0.0,-6.3258209228515625,0.0,0.0
0.0,0.3199999928474426,0.0,0.029039466753602028,0.0,-6.535924434661865,0.0,0.0
0.0,0.3400000035762787,0.0,0.03831786289811134,0.0,-6.466648101806641,0.0,0.0
0.0,0.36000001430511475,0.0,0.03822361305356026,0.0,-6.376473426818848,0.0,0.0
0.0,0.3799999952316284,0.0,0.029086589813232422,0.0,-6.3966217041015625,0.0,0.0
0.0,0.4000000059604645,0.0,0.038490649312734604,0.0,-6.466648101806641,0.0,0.0
0.0,0.41999998688697815,0.0,0.03844352439045906,0.0,-6.233610153198242,0.0,0.0
0.0,0.4399999976158142,0.0,0.023303719237446785,0.0,-6.3966217041015625,0.0,0.0
0.0,0.46000000834465027,0.0,0.02317805588245392,0.0,-6.446718215942383,0.0,0.0
0.0,0.47999998927116394,0.0,0.0383806936442852,0.0,-6.604474067687988,0.0,0.0
0.0,0.5,0.0,0.028819555416703224,0.0,-6.305446147918701,0.0,0.0
0.0,0.5199999809265137,0.0,0.029055174440145493,0.0,-6.376473426818848,0.0,0.0
0.0,0.5400000214576721,0.0,0.0291180070489645,0.0,-6.446718215942383,0.0,0.0
0.0,0.5600000023841858,0.0,0.029055174440145493,0.0,-6.305446147918701,0.0,0.0
0.0,0.5799999833106995,0.0,0.03858489543199539,0.0,-6.305446147918701,0.0,0.0
0.0,0.6000000238418579,0.0,0.03822361305356026,0.0,-6.3258209228515625,0.0,0.0
0.0,0.6200000047683716,0.0,0.03820790722966194,0.0,-6.305446147918701,0.0,0.0
0.0,0.6399999856948853,0.0,0.038569189608097076,0.0,-6.3966217041015625,0.0,0.0
0.0,0.6600000262260437,0.0,0.02883526310324669,0.0,-6.150484561920166,0.0,0.0
0.0,0.6800000071525574,0.0,0.03786233067512512,0.0,-6.233610153198242,0.0,0.0
0.0,0.699999988079071,0.0,0.0382707379758358,0.0,-6.305446147918701,0.0,0.0
0.0,0.7200000286102295,0.0,0.04572836682200432,0.0,-6.446718215942383,0.0,0.0
0.0,0.7400000095367432,0.0,0.02317805588245392,0.0,-6.233610153198242,0.0,0.0
0.0,0.7599999904632568,0.0,0.028850970789790154,0.0,-6.150484561920166,0.0,0.0
0.0,0.7799999713897705,0.0,0.019462410360574722,0.0,-6.305446147918701,0.0,0.0
0.0,0.800000011920929,0.0,0.03833356872200966,0.0,-6.233610153198242,0.0,0.0
226330.0,0.8199999928474426,256.8402099609375,0.03852206468582153,0.0,-6.305446147918701,0.0,0.13962633907794952
226330.0,0.8399999737739563,256.8402099609375,0.03836498409509659,-1.6019002941902727e-05,-6.376473426818848,0.0009789137402549386,0.13943272829055786
226330.0,0.8600000143051147,256.8402099609375,0.028442563489079475,-1.6019002941902727e-05,-6.150484561920166,0.0010138154029846191,0.13939781486988068
226330.0,0.8799999952316284,256.8402099609375,0.038113657385110855,-1.6019002941902727e-05,-6.466648101806641,0.0011911103501915932,0.13941538333892822
226330.0,0.8999999761581421,256.8402099609375,0.028882386162877083,-1.6019002941902727e-05,-6.233610153198242,0.0013132895110175014,0.1394502967596054
226330.0,0.9200000166893005,256.8402099609375,0.038082242012023926,-1.6019002941902727e-05,-6.233610153198242,0.0013582917163148522,0.1393980085849762
226330.0,0.9399999976158142,256.8402099609375,0.028992343693971634,-1.6019002941902727e-05,-6.066220760345459,0.001478015910834074,0.13939803838729858
226330.0,0.9599999785423279,256.8402099609375,0.03795657679438591,-1.6019002941902727e-05,-6.233610153198242,0.0015450873179361224,0.13946768641471863
226330.0,0.9800000190734863,256.8402099609375,0.0290080513805151,-1.6019002941902727e-05,-6.150484561920166,0.0016997169004753232,0.13946771621704102
226330.0,1.0,256.8402099609375,0.038459233939647675,-1.6019002941902727e-05,-6.305446147918701,0.001759450533427298,0.13955488801002502
226330.0,1.0199999809265137,256.8402099609375,0.028898095712065697,-1.6019002941902727e-05,-6.233610153198242,0.001737374346703291,0.13948535919189453
226330.0,1.0399999618530273,256.8402099609375,0.038632020354270935,-1.6019002941902727e-05,-6.150484561920166,0.0017823753878474236,0.1394505351781845
226330.0,1.059999942779541,256.8402099609375,0.02863105945289135,-1.6019002941902727e-05,-6.150484561920166,0.001755134086124599,0.13950301706790924
226330.0,1.0800000429153442,256.8402099609375,0.02897663414478302,-1.6019002941902727e-05,-5.991518020629883,0.0018650427227839828,0.1394508183002472
226330.0,1.100000023841858,256.8402099609375,0.02894521877169609,-1.6019002941902727e-05,-6.066220760345459,0.0018925957847386599,0.13943345844745636
226330.0,1.1200000047683716,256.8402099609375,0.028850970789790154,-1.6019002941902727e-05,-6.150484561920166,0.001947410055436194,0.13945087790489197
