Flight
0.0
256.8402099609375
256.8402099609375
257.19219970703125
257.3612670898437
257.44879150390625
257.46075439453125
257.49725341796875
257.49725341796875
257.48114013671875
257.4507751464844
257.424072265625
257.427490234375
257.39678955078125
257.39678955078125
257.3704833984375
257.345703125
257.3345031738281
257.3206481933594
257.31396484375
257.33056640625
257.33056640625
257.31964111328125
257.2944030761719
257.29266357421875
257.2958068847656
257.2763366699219
257.2763366699219
257.2820739746094
257.2860412597656
257.28887939453125
257.3127746582031
257.28485107421875
257.28485107421875
257.21295166015625
257.1796569824219
257.11834716796875
257.052734375
257.0199890136719
257.0199890136719
256.9909362792969
256.99755859375
256.9736022949219
256.9447021484375
256.9419250488281
256.9610290527344
256.9610290527344
256.954833984375
256.9673156738281
256.9631652832031
256.9453430175781
256.9276428222656
256.9276428222656
256.9286499023437
256.96112060546875
257.0032958984375
256.9576110839844
256.9411926269531
256.9411926269531
256.9469299316406
256.97637939453125
257.9189453125
258.6983947753906
258.89715576171875
258.89715576171875
259.1015319824219
259.1649169921875
259.38055419921875
259.5539855957031
259.4655456542969
259.5914611816406
259.5914611816406
259.7914733886719
259.73858642578125
259.7900695800781
259.7647705078125
259.7008056640625
259.7008056640625
259.6136169433594
259.5309753417969
259.3490295410156
256.71490478515625
259.943115234375
259.943115234375
261.0629577636719
263.52960205078125
267.42401123046875
271.3438720703125
275.1220092773437
275.1220092773437
278.0489196777344
281.2069091796875
284.8188171386719
288.8269348144531
293.1314392089844
297.1761779785156
297.1761779785156
299.4989318847656
299.51373291015625
298.1763000488281
297.2022399902344
295.4916381835937
295.4916381835937
293.8426818847656
294.2427978515625
296.4408874511719
299.9125366210937
303.2712707519531
303.2712707519531
306.546630859375
309.49658203125
311.639892578125
314.5527038574219
318.8236694335937
318.8236694335937
322.8338317871094
325.2689514160156
327.8185729980469
328.6748962402344
328.9021911621094
328.4474182128906
328.4474182128906
329.5595397949219
330.2547607421875
330.0860900878906
328.22119140625
327.0336608886719
327.0336608886719
326.8550109863281
324.7714538574219
322.5909118652344
322.2076416015625
320.9093017578125
320.9093017578125
320.0758361816406
320.5262756347656
319.20977783203125
316.8279724121094
316.5623474121094
315.6601867675781
315.6601867675781
314.7255859375
315.34918212890625
314.73699951171875
312.9822998046875
311.4413452148437
311.4413452148437
310.02069091796875
310.27716064453125
311.1042785644531
311.6630249023437
312.2254638671875
312.2254638671875
312.7293395996094
312.5519714355469
312.2514343261719
312.4685974121094
313.28857421875
313.28857421875
314.1209411621094
315.35772705078125
317.8190002441406
321.2147521972656
323.69482421875
323.96783447265625
323.96783447265625
323.0096435546875
321.661865234375
320.3244323730469
320.7395324707031
320.9917297363281
320.9917297363281
320.59716796875
318.4455871582031
317.2746276855469
317.1239929199219
315.3214416503906
315.3214416503906
313.7515563964844
313.61785888671875
311.946044921875
310.8763122558594
311.1145935058594
